ID,time,text,retweets,favorites
1147383197640134656,Sat Jul 06 05:54:06 +0000 2019,"Free agent forward Kawhi Leonard has informed runners-up teams of his plans: He's signing with the Clippers, league sources tell ESPN.",47185,113427
1147304771814133761,Sat Jul 06 00:42:28 +0000 2019,"The Grizzlies are trading CJ Miles to Washington for Dwight Howard, league source tells ESPN. Deal saves Memphis $3.1M. Grizzles will waive or trade Howard, per source.",3433,14351
1146577279306407936,Thu Jul 04 00:31:40 +0000 2019,"Portland restricted free agent F Jake Layman is signing a three-year, $11.5M deal with Minnesota, agent Mark Bartelstein of @PrioritySports tells ESPN. Minnesota is acquiring Layman in a sign-and-trade agreement with the Blazers.",928,4695
1146519146550747138,Wed Jul 03 20:40:40 +0000 2019,"Josh Jackson is a free-look for the Grizzlies, but Melton is a prospect that Memphis has long evaluated as a prospect with some staying power. Suns future second-round picks typically convey in the low-to-mid 30's. Suns save $5.5M on Korver buyout vs. Jackson salary.",629,4383
1146516733756432385,Wed Jul 03 20:31:05 +0000 2019,"Suns are planning to buyout the partially guaranteed contract of Kyle Korver, league sources tell ESPN. Lakers, Sixers and Bucks are frontrunners to sign Korver once he clears waivers, sources said.",3204,17649
1146514603767152641,Wed Jul 03 20:22:37 +0000 2019,"The Grizzlies are trading Kyle Korver and Jevon Carter to the Suns for DeAnthony Melton, Josh Jackson 2020 second-round pick and 2021 conditional second-round pick, league sources tell ESPN.",3402,13424
1146502718045007875,Wed Jul 03 19:35:23 +0000 2019,"Free agent TJ McConnell has agreed to deal with Pacers, league source tells ESPN.",1935,11635
1146435505615187968,Wed Jul 03 15:08:18 +0000 2019,"Memphis has agreed to trade Chandler Parsons to Atlanta for Solomon Hill and Miles Plumlee, league sources tell ESPN.",2625,12043
1146426841651175425,Wed Jul 03 14:33:53 +0000 2019,"Free agent Darius Miller has agreed to a two-year, $14.25M deal to stay with New Orleans, league source tells ESPN. The second-year is non-guaranteed.",1050,6373
1146219534652780547,Wed Jul 03 00:50:07 +0000 2019,"Free agent guard Emmanuel Mudiay has agreed to a one-year deal with the Utah Jazz, league sources tell ESPN.",2202,15337
1146201952071688199,Tue Jul 02 23:40:15 +0000 2019,"Free agent Jared Dudley has agreed to a one-year, $2.6M deal with the Los Angeles Lakers, agent Mark Bartelstein of @PrioritySports tells ESPN.",4662,24519
1146191047803965440,Tue Jul 02 22:56:55 +0000 2019,"Free agent Jeff Green has agreed to a one-year, $2.5M deal with Utah, league sources tell ESPN.",2328,14791
1146171073358127104,Tue Jul 02 21:37:33 +0000 2019,"Warrior All-Star guard Klay Thompson underwent successful surgery today to repair his torn ACL, league source tells ESPN. Dr. Neal ElAttrache performed procedure at the Kerlan Jobe Institute in Los Angeles.",3329,25717
1146168932853780480,Tue Jul 02 21:29:03 +0000 2019,"Free agent guard Brad Wanamaker is returning to the Boston Celtics on a one-year deal, agent Steve McCaskill tells ESPN. Wanamaker played six seasons in Europe before joining the Celtics last season as the oldest rookie (29) in the NBA.",952,6431
1146121245303422976,Tue Jul 02 18:19:33 +0000 2019,"Restricted free agent F/C Daniel Theis has agreed to a two-year, $10M deal to stay with the Boston Celtics, CAA agents Michael Tellem and Aaron Mintz tell ESPN.",1373,9344
1146101162833252352,Tue Jul 02 16:59:45 +0000 2019,"Philadelphia has offered a five-year, $168M maximum contract extension to Ben Simmons and the Sixers and agent Rich Paul are expected to work through the details toward an eventual agreement, league sources tell ESPN.",5173,26019
1145883651038699521,Tue Jul 02 02:35:26 +0000 2019,"Isaiah Thomas has agreed to a one-year deal with the Washington Wizards, league source tells ESPN.",8366,53242
1145843906980057088,Mon Jul 01 23:57:30 +0000 2019,"Kevon Looney is returning to the Warriors on a three-year, $15M deal, agent @tramasar tells ESPN.",4058,27322
1145825046990151680,Mon Jul 01 22:42:34 +0000 2019,"Free agent C @paugasol wants to return next season and says he's recovering well from left foot procedure. He tells ESPN: ""My recovery from surgery has been smooth and I expect to be fully cleared for basketball activities in early August. I cannot wait to start training again.""",1389,13129
1145805963036962816,Mon Jul 01 21:26:44 +0000 2019,"Golden State is moving Shabazz Napier, Treveon Graham and cash onto Minnesota, league sources tell ESPN. Napier and Graham are part of the D'Angelo Russell sign-and-trade.",2244,11389
1145803351852048389,Mon Jul 01 21:16:21 +0000 2019,"So the Clippers get a future first-round pick to take on Harkless, who is another starting level forward with significant playoff experience to surround -- potentially --- Kawhi Leonard.",2071,14835
1145802872447283202,Mon Jul 01 21:14:27 +0000 2019,"The Sixers get Miami's Josh Richardson in the deal, too. And ... Jimmy Butler gets his four-year, $142M max deal.",1698,9200
1145802079748968450,Mon Jul 01 21:11:18 +0000 2019,"Maurice Harkless is on his way to Clippers in the deal, league source tells ESPN.",1547,6811
1145801303920173062,Mon Jul 01 21:08:13 +0000 2019,"Jimmy Butler deal is complete with Heat -- with Clippers added as a fourth-team in trade that also includes Philadelphia and Portland, league sources tell @ZachLowe_NBA and me.",3692,12758
1145793509624037376,Mon Jul 01 20:37:15 +0000 2019,"Free agent Frank Kaminsky has agreed to a two-year, $10M deal with the Suns, agent @KB_Sports tells ESPN.",1599,8771
1145786801044500480,Mon Jul 01 20:10:35 +0000 2019,"Free agent G Wesley Matthews has agreed to a deal with the Milwaukee Bucks, league sources tell ESPN.",2732,14582
1145782689603227651,Mon Jul 01 19:54:15 +0000 2019,"Warriors owner Joe Lacob says in statement on Kevin Durant's departure for Brooklyn: As long as he's co-chairman, ""No player will ever wear No. 35 for the Warriors again.""",4330,28646
1145782228317810690,Mon Jul 01 19:52:25 +0000 2019,"Free agent G Edmond Sumner has agreed to a three-year deal with the Indiana Pacers, Excel Sports agents Sean Kennedy and Jared Mucha tell ESPN.",780,4315
1145777863960014849,Mon Jul 01 19:35:04 +0000 2019,"Golden State All-Star Klay Thompson's new five-year, $190M contract includes a 15 percent trade kicker, agent Greg Lawrence tells ESPN.",2901,16926
1145738346368516096,Mon Jul 01 16:58:03 +0000 2019,"Free agent guard Austin Rivers has agreed to a two-year deal to return to the Houston Rockets, league source tells ESPN.",2626,12465
1145737810449768450,Mon Jul 01 16:55:55 +0000 2019,"The Warriors and Nets are on course to complete the sign-and-trade that will deliver All-Star guard D’Angelo Russell to Golden State on a four-year, $117M maximum contract, league sources tell ESPN. Kevin Durant and his camp had to help work deal to completion overnight.",1810,8708
1145734254241964038,Mon Jul 01 16:41:47 +0000 2019,"Portland gets a starting caliber center on an expiring deal as it awaits Jusuf Nurkic's return from a serious leg injury. Blazers offseason: Whiteside, Kent Bazemore, retain Rodney Hood and draft Nassir Little. Another Western contender loading up.",3165,17397
1145732637069385729,Mon Jul 01 16:35:22 +0000 2019,"Miami is finalizing a trade to send center Hassan Whiteside to Portland for Mo Harkless and Meyers Leonard, league sources tell ESPN.",9343,34617
1145729586019389442,Mon Jul 01 16:23:14 +0000 2019,"Guard Seth Curry has reached an agreement with Dallas, league source tells ESPN.",4235,22886
1145713224622493697,Mon Jul 01 15:18:13 +0000 2019,"Free agent guard Michael Carter-Williams has agreed to a one-year deal to return to the Orlando Magic, league source tells ESPN.",1381,8268
1145703248898220033,Mon Jul 01 14:38:35 +0000 2019,"Free agent Wayne Ellington has agreed to a two-year, $16M deal with the New York Knicks, agent Mark Bartelstein of @PrioritySports tells ESPN.",1778,7454
1145680105240432642,Mon Jul 01 13:06:37 +0000 2019,Sources: Washington gets some pick value in sign-and-trade: Chicago eliminates protections on 2023 second-round pick to Washington; Wizards get better of Memphis and Chicago's 2020 second-round pick; Wiz get right to swap Lakers 2022 second w/ better of Chi/Det. 2022 seconds.,628,3762
1145678934132047872,Mon Jul 01 13:01:58 +0000 2019,"Tomas Satoransky's three-year deal with the Bulls: $30M, league sources tell ESPN.",795,4394
1145669333064048641,Mon Jul 01 12:23:49 +0000 2019,"Chicago has reached agreement on a sign-and-trade with Washington for guard Tomas Satoransky, league sources tell ESPN. Bulls are signing Satoransky to a three-year deal, league sources tell ESPN.",1496,6959
1145562746253172737,Mon Jul 01 05:20:16 +0000 2019,"Free agent guard Patrick Beverley has agreed to a three-year, $40M deal to stay with the Clippers, his agent @KB_Sports tells ESPN.",4376,21371
1145545656783790080,Mon Jul 01 04:12:22 +0000 2019,"Free agent Bobby Portis has agreed to a two-year, $31M deal with the Knicks, agent Mark Bartelstein tells ESPN.",3249,15813
1145537783207006208,Mon Jul 01 03:41:05 +0000 2019,"Golden State is trading Andre Iguodala to the Memphis Grizzlies, league source tells ESPN. Warriors are sending a 2024 protected first-round pick in the 2024 (protected 1-4), 2025 (protected 1) and 2026 unprotected.",12448,37067
1145535975566843904,Mon Jul 01 03:33:54 +0000 2019,"Golden State has to unload salary elsewhere to make this sign-and-trade happen --- which means Andre Iguodala could be on the move, league sources tell ESPN.",4815,20927
1145535080305242112,Mon Jul 01 03:30:20 +0000 2019,"Golden State and Brooklyn have agreed on a sign-and-trade, sending D’Angelo Russell to the Warriors on a four-year, $117M maximum contract, league sources tell ESPN.",25465,72771
1145527558986973184,Mon Jul 01 03:00:27 +0000 2019,Next up on The @notthefakeSVP Show: Boston Celtics guard Kemba Walker.,401,4481
1145523960177713152,Mon Jul 01 02:46:09 +0000 2019,"Free agent F Mario Hezonjia has agreed to a one-year minimum deal -- with a player option --- with the Portland Trail Blazers, CAA agent Michael Tellem tells ESPN.",1699,8810
1145519648722575360,Mon Jul 01 02:29:01 +0000 2019,"Free agent F/C Mike Muscala has agreed to a deal with the Oklahoma City Thunder, agent Sean Kennedy of Excel Sports tells ESPN.",1708,8214
1145519015818911744,Mon Jul 01 02:26:30 +0000 2019,"Free agent Nerlens Noel has asked OKC for time to re-evaluate their earlier commitment on a new deal, and sides are continuing discussions, league sources tell ESPN.",1557,7488
1145514087239041024,Mon Jul 01 02:06:55 +0000 2019,"Free agent F Ed Davis has agreed to a two-year, $10M with the Utah Jazz, CAA agent Aaron Mintz tells ESPN.",1852,9351
1145511788265517056,Mon Jul 01 01:57:47 +0000 2019,"Free agents Kevin Durant and Kyrie Irving are taking less than the max to allow DeAndre Jordan to get the $10M annual salary with Brooklyn, league sources tell ESPN.",6786,30627
1145511196101136385,Mon Jul 01 01:55:26 +0000 2019,"DeAndre Jordan has agreed to four-year, $40M deal with the Nets, Excel Sports agent Jeff Schwartz tells ESPN.",4773,22713
1145499428398215168,Mon Jul 01 01:08:40 +0000 2019,"Five-time All-Star F/C Al Horford has agreed to a four-year, $109M deal with the Philadelphia 76ers, agent Jason Glushon tells ESPN.",13222,41914
1145498443781214208,Mon Jul 01 01:04:45 +0000 2019,"Miami is finalizing a sign-and-trade with Philadelphia to acquire Jimmy Butler, league sources tell ESPN.",14772,43694
1145495946735828992,Mon Jul 01 00:54:50 +0000 2019,"Taj Gibson has agreed to a two-year, $20M deal with the Knicks, agent Mark Bartelstein tells ESPN.",3726,16638
1145476068498989063,Sun Jun 30 23:35:51 +0000 2019,"Free agent Julius Randle has agreed to a three-year, $63M deal with the New York Knicks, CAA agents Aaron Mintz and Steve Heumann tell ESPN.",8939,34007
1145473688126611457,Sun Jun 30 23:26:23 +0000 2019,"Nerlens Noel has agreed to a deal to return to the Thunder, league source tells ESPN.",3307,16730
1145469484200804354,Sun Jun 30 23:09:41 +0000 2019,"Free agent forward Tobias Harris has agreed to a five-year, $180M contract to return to the Philadelphia 76ers, his agent and father, Torrel Harris of Unique Sports Management, tells ESPN.",8405,29937
1145462545085554690,Sun Jun 30 22:42:07 +0000 2019,"Free agent F Rodney Hood has agreed to a two-year, $16M deal to return to the Portland Trail Blazers, CAA agents Ty Sullivan and Austin Brown tell ESPN. Deal includes a player option.",3220,14032
1145461765356052482,Sun Jun 30 22:39:01 +0000 2019,"Once Nikola Mirotic made a surprising decision to return to Europe, new Jazz GM Justin Zanik pivoted and made a strong push to sign Bogdanovic out of Indiana. In his first few months as GM, Zanik has landed Mike Conley and Bogdanovic. Jazz are a legitimate Western contender now.",3304,21017
1145460868873904128,Sun Jun 30 22:35:27 +0000 2019,"Thomas Bryant has agreed to a three-year, $25M deal to return to the Washington Wizards, agent Todd Ramasar (@tramasar) tells ESPN.",2366,10467
1145460268564123649,Sun Jun 30 22:33:04 +0000 2019,"Indiana has agreed to a free agent deal with Jeremy Lamb, league sources tell ESPN.",2170,10075
1145459818456633354,Sun Jun 30 22:31:16 +0000 2019,"Malcolm Brogdon has agreed to a four-year, $85M deal with Indiana, league sources tell ESPN.",4361,18762
1145459690391973889,Sun Jun 30 22:30:46 +0000 2019,"Malcolm Brodgon has agreed to a four-year, $85M deal with Indiana, per sources.",3937,17251
1145459555712884736,Sun Jun 30 22:30:14 +0000 2019,"Indiana is trading a first-round and two future second round picks to the Milwaukee for Malcolm Brogdon, league sources tell ESPN.",4055,13291
1145459162543022080,Sun Jun 30 22:28:40 +0000 2019,"Indiana's Bojan Bogdanovic has agreed to a four-year, $73M deal with the Utah Jazz, league sources tells EPN.",6133,25906
1145458165930242048,Sun Jun 30 22:24:42 +0000 2019,"Danuel House has agreed to a three-year, $11.1M deal to return to the Houston Rockets, league source tells ESPN.",2322,10165
1145456765531820032,Sun Jun 30 22:19:09 +0000 2019,"Free agent Al-Farouq Aminu has agreed to a three-year, $29M deal with the Orlando Magic, league sources tell ESPN. Player option on third year.",3427,13409
1145455196383920128,Sun Jun 30 22:12:55 +0000 2019,"Garrett Temple has agreed to a two-year, $10M deal with Brooklyn, agent Mark Bartelstein tells ESPN.",2204,9929
1145454667184451585,Sun Jun 30 22:10:48 +0000 2019,"Free agent Terrence Ross has agreed to a four-year, $54M deal to return to the Orlando Magic, CAA agent Aaron Mintz tells ESPN.",3670,14726
1145453388739596288,Sun Jun 30 22:05:44 +0000 2019,"The 76ers have started discussions with agent Rich Paul on a contract extension for All-Star guard Ben Simmons, league sources tell ESPN.",3267,15403
1145452863788933120,Sun Jun 30 22:03:38 +0000 2019,"Gerald Green is returning to the Houston Rockets on a one-year deal, agent James Dunleavy tells ESPN.",3617,16753
1145452440684302339,Sun Jun 30 22:01:57 +0000 2019,"Free agent center Jonas Valanciunas has agreed to a three-year, $45M deal to return to the Memphis Grizzlies, CAA agent Leon Rose tells ESPN.",3480,14933
1145452316579061761,Sun Jun 30 22:01:28 +0000 2019,"Free agent guard Derrick Rose has agreed to a two-year, $15M deal to join the Detroit Pistons, league sources tell ESPN.",15409,52900
1145452198056398853,Sun Jun 30 22:01:00 +0000 2019,"Free agent F Harrison Barnes has agreed to a four-year, $85M deal to stay with the Sacramento Kings, Excel Sports agent Jeff Schwartz tells ESPN.",4386,17160
1145452110051467272,Sun Jun 30 22:00:39 +0000 2019,"Free agent Khris Middleton has agreed to a five-year, $178M deal to return to the Milwaukee Bucks, Excel Sports agent Mike Lindeman tells ESPN. Deal includes a player option.",4659,18188
1145452027100762112,Sun Jun 30 22:00:19 +0000 2019,"Free agent Kemba Walker has agreed to sign a four-year, $141M maximum contract to join the Boston Celtics, Excel Sports agent Jeff Schwartz tells ESPN.",17040,52666
1145451952966381569,Sun Jun 30 22:00:01 +0000 2019,"Free agent guard JJ Redick has agreed to a two-year, $26.5M deal to join the New Orleans Pelicans, league sources tell ESPN.",13918,50240
1145447604597272577,Sun Jun 30 21:42:44 +0000 2019,"Kevin Durant and his business manager Rich Kleiman met with Warriors GM Bob Myers Sunday in New York and delivered him the news on the decision to leave Golden State, league sources tell ESPN. Rest of teams were informed later this today. Teams thought process was forthright.",4796,20973
1145442993450733570,Sun Jun 30 21:24:25 +0000 2019,"Once free agency opens at 6 PM, All-Star Khris Middleton plans to return to the Milwaukee Bucks on a five-year, $178M contract, league sources tell ESPN. The deal is expected to include a player option on final year.",3940,17959
1145437060519604224,Sun Jun 30 21:00:51 +0000 2019,"Sources: Durant will sign a 4-year, $164M deal with the Nets; Irving will sign 4-years, $141M.",30203,84319
1145435852476243968,Sun Jun 30 20:56:03 +0000 2019,"Brooklyn is making a clean sweep tonight: Brooklyn will sign Kevin Durant, Kyrie Irving and DeAndre Jordan, league sources tell ESPN.",44553,113219
1145435074655117314,Sun Jun 30 20:52:57 +0000 2019,"Kevin Durant is planning to sign with the Brooklyn Nets, league sources tell ESPN.",30867,75278
1145429843363926017,Sun Jun 30 20:32:10 +0000 2019,"Once free agency opens at 6 PM ET, Brook Lopez is planning to sign a four-year, $52M deal to stay with the Milwaukee Bucks, league sources tell ESPN.",3347,15094
1145409029151363072,Sun Jun 30 19:09:27 +0000 2019,"Sources: Boston's showing interest in a 3-team sign-and-trade w/ Kyrie Irving (Nets), Kemba Walker (Celtics) and Terry Rozier (Hornets). Boston wants to create a full MLE and would likely need to surrender at least a first-round pick to Nets. So far, talks are exploratory.",4733,18415
1145389006802366464,Sun Jun 30 17:49:54 +0000 2019,"Once free agency opens at 6 PM ET, center Jonas Valanciunas is expected to commit to a three-year, $45M contract to return to the Memphis Grizzlies, league sources tell ESPN.",2042,11292
1145367490463248386,Sun Jun 30 16:24:24 +0000 2019,"EuroLeague power forward Nicolo Melli is finalizing a two-year deal with the New Orleans Pelicans, sources tell ESPN. Melli, 28, was the top scorer in the EuroLeague Finals for Fenerbahce last season.",1542,8542
1145096709019766784,Sat Jun 29 22:28:24 +0000 2019,"The Los Angeles Lakers reached out to D'Angelo Russell's agents at CAA -- Austin Brown and Aaron Mintz -- to set up a meeting with the All-Star guard, league sources tell ESPN. The Lakers and Russell share a mutual interest in a reunion. Lakers have the cap space to sign him.",5797,25806
1145093171870883840,Sat Jun 29 22:14:21 +0000 2019,"Nets will be willing to work with Russell and his reps on ways to get him to a team of his choice, including sign-and-trade scenarios, league sources tell ESPN. If Russell and Nets found a sign-and-trade deal that works for both, obviously, there's no need to renounce his rights.",1947,9333
1145089858458796038,Sat Jun 29 22:01:11 +0000 2019,"Free agent G Derrick Rose will meet with the Pistons on Sunday, with both sides motivated on finding a pathway to a two-year contract, league sources tell ESPN.",3371,16385
1145089739567095808,Sat Jun 29 22:00:43 +0000 2019,"Sources: Jimmy Butler expected to meet the Miami Heat in South Fla. Sunday. Butler/Rockets meeting likely early week in LA. Sixers haven’t ruled out working with Butler on sign-and-trades, which Miami and Houston need to acquire the All-Star guard.",3752,12911
1145089589599752192,Sat Jun 29 22:00:07 +0000 2019,"Free agent Kyrie Irving is meeting with the Brooklyn Nets in New York on Sunday and both sides are motivated to move quickly toward reaching a 4-year, $141M deal, league sources tell ESPN.",7419,27340
1145074761527111681,Sat Jun 29 21:01:12 +0000 2019,"Charlotte has declined to exercise qualifying offer on Frank Kaminsky, allowing him to become an unrestricted free agent, league source tells ESPN. There's significant interest in Kaminsky in the marketplace",1081,6469
1145070372578107394,Sat Jun 29 20:43:45 +0000 2019,"Charlotte has been scouring the free agent point guard market, considering such options as Elfrid Peyton, TJ McConnell, Ish Smith and Emmanuel Mudiay, league sources tell ESPN.",1039,6466
1145068958330081281,Sat Jun 29 20:38:08 +0000 2019,"Kemba Walker plans to be in Boston on Sunday to finalize a formal agreement with the Celtics, league sources tell ESPN.",9370,35551
1145057454620905472,Sat Jun 29 19:52:25 +0000 2019,"Boston is declining to extend a qualifying offer to guard Brad Wanamaker, who becomes an unrestricted free agent, league source tells ESPN. Celtics could still revisit Wanamaker in free agency.",443,2718
1145048583961567232,Sat Jun 29 19:17:11 +0000 2019,"Boston has extended a qualifying offer to C Daniel Theis, making him a restricted free agent, league source tells ESPN.",537,3403
1145040433174765568,Sat Jun 29 18:44:47 +0000 2019,"Another quality big on the market: Houston center Nene is declining his $3.8M option and will become a free agent, league sources tell ESPN.",1136,6676
1145023485598732289,Sat Jun 29 17:37:27 +0000 2019,"The Nuggets are extending a qualifying offer to F Trey Lyles, who'll become a restricted free agent, league sources tell ESPN.",369,2309
1145011429369683968,Sat Jun 29 16:49:32 +0000 2019,"Denver is picking up the option on Paul Millsap's $30M contract, league sources tell ESPN.",1280,8156
1144993285901099008,Sat Jun 29 15:37:26 +0000 2019,"Reporting w/ @RamonaShelburne: Kevin Durant and Kawhi Leonard have been discussing free agent scenarios that could include a future with them playing together. For now, there are two clear possibilities for them to sign into the same franchise: Clippers and Knicks. Story soon.",9041,32383
1144988084506955776,Sat Jun 29 15:16:46 +0000 2019,"The Golden State Warriors and Shaun Livingston have agreed to move back the guarantee date on his $7.7M contract to July 10, league sources tell ESPN. There had been a June 30 date for Warriors to guarantee his full deal for 2019-20 -- or waive him with a $2M payout.",802,3773
1144778968803008514,Sat Jun 29 01:25:49 +0000 2019,"Story filed to ESPN: Golden State’s Kevin Durant is planning to engage four teams in discussions upon the opening of NBA free agency on Sunday – the Brooklyn Nets, Los Angeles Clippers, New York Knicks and Warriors, league sources tell ESPN.",4669,20889
1144699358711091201,Fri Jun 28 20:09:29 +0000 2019,"Minnesota is waiving Cam Reynolds, league source tells ESPN.",298,2247
1144681974642216960,Fri Jun 28 19:00:24 +0000 2019,"Sources: Golden State is planning to offer All-Star Klay Thompson a 5-year, $190M maximum contract when free agency opens Sunday at 6 PM ET --- which is expected to accelerate process of GM Bob Myers and Thompson’s agent, Greg Lawrence, quickly reaching formal agreement.",4931,21827
1144325572413313026,Thu Jun 27 19:24:11 +0000 2019,"The Boston Celtics are hiring Kara Lawson as an assistant coach, league sources tell ESPN. Lawson, an ex-WNBA and Olympic champion, has been an NBA commentator with ESPN and the TV analyst for the Washington Wizards.",2822,13991
1144318594374885376,Thu Jun 27 18:56:27 +0000 2019,"Free agent Kawhi Leonard is expected to allow the Toronto Raptors to make the final meeting presentation among the teams visiting with him in Los Angeles next week, league sources tell ESPN. The incumbent often prefers to go last in trying to convince a player to stay with team.",3242,17795
1144310343142903809,Thu Jun 27 18:23:40 +0000 2019,"The Wizards had previous draft interest in Mo Wagner, who was a Lakers first-round pick out of Michigan in 2018. Wagner will get an opportunity with Washington.",977,5540
1144309772130410497,Thu Jun 27 18:21:24 +0000 2019,Lakers GM Rob Pelinka has found a way to complete the Anthony Davis trade on July 6 with max space to spend on a single free agent -- or divide the money among multiple players.,3626,15648
1144309088827912192,Thu Jun 27 18:18:41 +0000 2019,The Lakers will start free agency with $32M in salary cap space. The Lakers have the ability to sign a max player now.,12950,46190
1144308910553276417,Thu Jun 27 18:17:59 +0000 2019,"Anthony Davis is waiving his $4M trade kicker, league sources tell ESPN.",6193,25582
1144308810670120960,Thu Jun 27 18:17:35 +0000 2019,"The Lakers are trading Mo Wagner, Isaac Bonga and Jemerrio Jones to Wizards as part of the Anthony Davis deal with New Orleans, league sources tell @ZachLowe_NBA and me. Deal clears contracts and creates more cap space for free agency.",5692,17323
1144278483096559616,Thu Jun 27 16:17:04 +0000 2019,"Memphis is declining to make a qualifying offer on guard Tyler Dorsey, who'll become an unrestricted free agent, league sources tell ESPN. Grizzlies are open to the idea of revisiting a scenario for Dorsey to return in future.",339,1937
1144276589812834304,Thu Jun 27 16:09:33 +0000 2019,"Clippers guard Landry Shamet has been invited to participate with the Select Team at Team USA's National Team camp in Las Vegas in August, league source tells ESPN. Shamet will join the younger group that includes No. 1 overall pick Zion Williamson.",846,7223
1144227344892272647,Thu Jun 27 12:53:52 +0000 2019,"The Boston Celtics have emerged as the frontrunner to sign Charlotte All-Star guard Kemba Walker once free agency opens Sunday at 6 PM ET, league sources tell ESPN.",7696,29385
1143998690488717317,Wed Jun 26 21:45:16 +0000 2019,"New Orleans is declining the qualifying offer on Cheick Diallo, which will make him an unrestricted free agent, league sources tell ESPN. Diallo, 22, adds another quality young big to the marketplace next week.",582,3814
1143987075290730505,Wed Jun 26 20:59:07 +0000 2019,"Toronto Raptors center Marc Gasol is exercising his $25.6M player option for next season, returning to the defending NBA champions, league sources tell ESPN. Gasol could’ve entered free agency.",3496,20709
1143960727948058626,Wed Jun 26 19:14:25 +0000 2019,"Reporting w/ @ZachLowe: Houston’s offering Clint Capela, Eric Gordon and PJ Tucker individually to teams w/ space to absorb salary. Rockets trying for best available first-rounder for any of those three, hoping to redirect pick to Philly in pursuit of Jimmy Butler sign-and-trade.",3013,10571
1143954302962212865,Wed Jun 26 18:48:54 +0000 2019,"Phoenix has extended qualifying offer to Kelly Oubre Jr., which will make him a restricted free agent, league sources tell ESPN. Oubre is a target for significant offer sheets in the market, especially with cap space teams who miss out on high-profile unrestricted free agents.",896,4845
1143920571278856192,Wed Jun 26 16:34:51 +0000 2019,"Minnesota has extended a qualifying offer to G Tyus Jones, making him a restricted free agent, league source tells ESPN.",559,3891
1143906064779362306,Wed Jun 26 15:37:13 +0000 2019,"Golden State Warriors star Kevin Durant has declined his $31.5M player option and will become an unrestricted free agent, league sources tell ESPN. Durant and his business manager Rich Kleiman are in New York, evaluating free agency options. So far, process has stayed private.",16219,52652
1143568259691765761,Tue Jun 25 17:14:54 +0000 2019,"Portland has given F Jake Layman his qualifying offer, making him a restricted free agent, league sources tell ESPN.",425,3442
1143244996046282752,Mon Jun 24 19:50:22 +0000 2019,"Portland is trading Evan Turner to Atlanta for Kent Bazemore, league source tells ESPN.",5301,23334
1142957795618279425,Mon Jun 24 00:49:08 +0000 2019,"The Celtics are hiring Fairmont (WV) State coach Joe Mazzulla as an assistant coach, league sources tell ESPN. Mazzulla made a strong impression with Celtics G League staff before returning to college two years ago. He played for John Beilein at WVU.",1296,6211
1142146889988673537,Fri Jun 21 19:06:53 +0000 2019,"Suns guard Tyler Johnson has exercised his $19.25M player option for the 2019-20 season, league sources tell ESPN.",730,6376
1142111746485891073,Fri Jun 21 16:47:14 +0000 2019,"Miami Heat center Hassan Whiteside has exercised the $27.1M player option on his contract for 2019-20, league source tells ESPN.",1333,9048
1142110417814196224,Fri Jun 21 16:41:57 +0000 2019,"Syracuse's Tyus Battle has agreed to an Exhibit 10 contract with Minnesota, league source tells ESPN.",357,2234
1142074683216551941,Fri Jun 21 14:19:57 +0000 2019,"Naismith Hall of Fame coach Rick Pitino has turned down an offer to return as president and coach of Panathinaikos, the franchise he led to a Greek League championship this season, Pitino tells ESPN.",390,2877
1141935680194523137,Fri Jun 21 05:07:36 +0000 2019,"Wake Forest F Jaylen Hoard will sign a two-way contract with Portland, league source tells ESPN.",334,1824
1141930144170434564,Fri Jun 21 04:45:37 +0000 2019,"Memphis is signing Purdue-Ft. Wayne guard John Konchar to a two-way contract, league sources tell ESPN.",454,2015
1141926713888333826,Fri Jun 21 04:31:59 +0000 2019,"Detroit has traded for the rights to Tennessee guard Jordan Bone, league source tells ESPN.",478,2259
1141926563094679553,Fri Jun 21 04:31:23 +0000 2019,"Utah is selecting Yale's Mye One with No. 58, league source tells ESPN. Warriors sold it to Jazz.",216,1252
1141925197043458048,Fri Jun 21 04:25:57 +0000 2019,"Brooklyn is selecting UCLA's Jaylen Hands at No. 56, league source tells ESPN.",802,5069
1141922956576198656,Fri Jun 21 04:17:03 +0000 2019,"Utah is selecting Hosftra's Justin Wright-Foreman with No. 53, league source tells ESPN.",341,2225
1141921444638728192,Fri Jun 21 04:11:02 +0000 2019,"Boston is selecting Tremont Waters with No. 51, per source.",512,2342
1141920589747228673,Fri Jun 21 04:07:39 +0000 2019,"Indiana has traded No. 50 to Utah, league source tells ESPN.",139,834
1141920043690799105,Fri Jun 21 04:05:28 +0000 2019,"Spurs are selecting Quinndary Weatherspoon, league source tells ESPN.",325,1400
1141918491949379584,Fri Jun 21 03:59:18 +0000 2019,"The Clippers are focused on Florida State's Terence Mann at 48, league source tells ESPN.",218,1262
1141916885577097217,Fri Jun 21 03:52:55 +0000 2019,"The Lakers are focused on Iowa State guard Talen Horton-Tucker, per source.",750,3560
1141916188953456640,Fri Jun 21 03:50:09 +0000 2019,"Denver is drafting a second straight rehab project --- Michael Porter Jr., and now Bol Bol. Porter Jr., was a redshirt with the Nuggets and has showed the tremendous promise of his high school career in recent months. Now, Denver turns its attention to Bol.",1822,11322
1141915535522881536,Fri Jun 21 03:47:34 +0000 2019,"Miami is focused on Bol Bol at No. 44, league sources tell ESPN.",848,5730
